index,time,abs_correlation_sum,correlation_sum_threshold,threshold_metric,metric_input,template,snr
145,2016-09-01T02:49:45.788400Z,3.2272567749,3.20413422585,MAD,8.0,1970_01_01t00_00_17,4.87820662286
146,2016-09-01T11:00:53.548400Z,3.74988222122,3.20413422585,MAD,8.0,1970_01_01t00_00_17,5.02763241402
147,2016-09-01T12:14:03.128400Z,3.31142234802,3.20413422585,MAD,8.0,1970_01_01t00_00_17,4.40947567336
148,2016-09-02T01:37:58.788400Z,3.62564373016,3.19299077988,MAD,8.0,1970_01_01t00_00_17,4.96452501451
149,2016-09-02T06:56:46.248400Z,3.55658721924,3.19299077988,MAD,8.0,1970_01_01t00_00_17,4.7945012651
150,2016-09-02T09:23:27.788400Z,3.30299544334,3.19299077988,MAD,8.0,1970_01_01t00_00_17,3.96770660158
151,2016-09-02T13:11:54.508400Z,3.56280088425,3.19299077988,MAD,8.0,1970_01_01t00_00_17,5.22046493117
152,2016-09-02T22:11:15.918400Z,3.21057605743,3.19299077988,MAD,8.0,1970_01_01t00_00_17,5.3346017464
153,2016-09-03T08:14:42.428400Z,3.93139839172,3.13883876801,MAD,8.0,1970_01_01t00_00_17,5.36098748916
154,2016-09-03T08:15:28.548400Z,3.39860153198,3.13883876801,MAD,8.0,1970_01_01t00_00_17,4.76453011932
155,2016-09-03T12:14:01.358400Z,3.56961870193,3.13883876801,MAD,8.0,1970_01_01t00_00_17,2.98504656063
156,2016-09-03T13:36:20.708400Z,3.24158215523,3.13883876801,MAD,8.0,1970_01_01t00_00_17,4.99676151171
157,2016-09-03T13:57:34.078400Z,3.19715261459,3.13883876801,MAD,8.0,1970_01_01t00_00_17,4.37863712286
158,2016-09-04T12:28:41.498400Z,3.26706719398,3.19070959091,MAD,8.0,1970_01_01t00_00_17,3.95303843295
159,2016-09-04T12:49:43.588400Z,4.42827320099,3.19070959091,MAD,8.0,1970_01_01t00_00_17,4.26670453089
160,2016-09-04T13:15:27.868400Z,3.24625325203,3.19070959091,MAD,8.0,1970_01_01t00_00_17,3.7864457403
161,2016-09-05T01:40:21.198400Z,3.42105746269,3.20916414261,MAD,8.0,1970_01_01t00_00_17,4.05455216525
162,2016-09-05T01:45:46.648400Z,3.64219617844,3.20916414261,MAD,8.0,1970_01_01t00_00_17,4.89808815984
163,2016-09-05T01:47:32.888400Z,3.37701559067,3.20916414261,MAD,8.0,1970_01_01t00_00_17,4.56285635579
164,2016-09-05T01:52:16.708400Z,3.25567555428,3.20916414261,MAD,8.0,1970_01_01t00_00_17,5.00771365035
165,2016-09-05T04:39:41.358400Z,3.42952919006,3.20916414261,MAD,8.0,1970_01_01t00_00_17,4.2691118232
166,2016-09-05T12:50:55.968400Z,3.81600308418,3.20916414261,MAD,8.0,1970_01_01t00_00_17,4.09718918076
167,2016-09-05T14:27:58.488400Z,3.25448226929,3.20916414261,MAD,8.0,1970_01_01t00_00_17,3.51754145665
168,2016-09-06T06:59:18.298400Z,3.35570120811,3.2589199543,MAD,8.0,1970_01_01t00_00_17,3.31444531952
169,2016-09-06T10:17:15.148400Z,3.76489663124,3.2589199543,MAD,8.0,1970_01_01t00_00_17,3.33496231334
170,2016-09-06T11:18:57.418400Z,3.67886400223,3.2589199543,MAD,8.0,1970_01_01t00_00_17,3.63960717956
171,2016-09-06T15:08:30.438400Z,3.52094006538,3.2589199543,MAD,8.0,1970_01_01t00_00_17,3.7583579135
172,2016-09-06T20:12:08.888400Z,3.78006386757,3.2589199543,MAD,8.0,1970_01_01t00_00_17,4.32202971257
173,2016-09-07T08:51:57.718400Z,3.08950996399,3.08909726143,MAD,8.0,1970_01_01t00_00_17,3.33861195406
174,2016-09-07T10:34:39.248400Z,3.13231492043,3.08909726143,MAD,8.0,1970_01_01t00_00_17,3.95775281859
175,2016-09-08T10:04:57.738400Z,3.13514137268,3.11342644691,MAD,8.0,1970_01_01t00_00_17,4.33343526613
176,2016-09-08T12:49:07.418400Z,3.21156072617,3.11342644691,MAD,8.0,1970_01_01t00_00_17,4.25005497066
177,2016-09-09T05:02:39.848400Z,3.20138454437,3.19716691971,MAD,8.0,1970_01_01t00_00_17,4.49105514709
178,2016-09-10T12:15:49.068400Z,3.12606215477,3.05003142357,MAD,8.0,1970_01_01t00_00_17,3.40983314396
179,2016-09-10T15:49:49.868400Z,3.35165691376,3.05003142357,MAD,8.0,1970_01_01t00_00_17,5.48750689045
180,2016-09-10T22:03:50.108400Z,3.24600982666,3.05003142357,MAD,8.0,1970_01_01t00_00_17,5.21989572539
181,2016-09-11T06:03:01.528400Z,4.62791442871,3.13273978233,MAD,8.0,1970_01_01t00_00_17,5.16195933748
182,2016-09-11T08:23:07.408400Z,4.11975717545,3.13273978233,MAD,8.0,1970_01_01t00_00_17,4.37539487395
183,2016-09-11T08:37:21.038400Z,3.6569378376,3.13273978233,MAD,8.0,1970_01_01t00_00_17,4.48715704426
184,2016-09-11T11:30:02.228400Z,3.26604652405,3.13273978233,MAD,8.0,1970_01_01t00_00_17,5.21515736358
185,2016-09-11T11:30:10.398400Z,3.20669317245,3.13273978233,MAD,8.0,1970_01_01t00_00_17,5.28231354788
186,2016-09-11T15:36:58.568400Z,3.20236873627,3.13273978233,MAD,8.0,1970_01_01t00_00_17,4.24087896404
187,2016-09-11T18:04:37.438400Z,3.59690928459,3.13273978233,MAD,8.0,1970_01_01t00_00_17,5.02669474442
188,2016-09-12T04:33:26.748400Z,3.94955778122,2.97975444794,MAD,8.0,1970_01_01t00_00_17,4.36426620734
189,2016-09-12T11:43:37.398400Z,3.27742862701,2.97975444794,MAD,8.0,1970_01_01t00_00_17,3.45169866321
190,2016-09-13T09:03:15.298400Z,3.4290933609,3.19378638268,MAD,8.0,1970_01_01t00_00_17,4.19478803851
191,2016-09-13T09:45:39.378400Z,3.69606041908,3.19378638268,MAD,8.0,1970_01_01t00_00_17,3.66933939641
192,2016-09-13T11:49:30.098400Z,3.32146239281,3.19378638268,MAD,8.0,1970_01_01t00_00_17,3.13977138849
193,2016-09-13T14:09:27.928400Z,3.52873015404,3.19378638268,MAD,8.0,1970_01_01t00_00_17,4.07714226771
194,2016-09-13T15:27:55.568400Z,3.4478623867,3.19378638268,MAD,8.0,1970_01_01t00_00_17,4.00746133432
195,2016-09-14T13:31:19.898400Z,3.39214658737,3.21259880066,MAD,8.0,1970_01_01t00_00_17,4.67031167271
196,2016-09-16T13:19:34.788400Z,3.4333114624,3.29881048203,MAD,8.0,1970_01_01t00_00_17,6.04137058421
197,2016-09-16T13:41:10.358400Z,3.53751182556,3.29881048203,MAD,8.0,1970_01_01t00_00_17,3.25117897475
198,2016-09-16T13:59:24.368400Z,3.71242880821,3.29881048203,MAD,8.0,1970_01_01t00_00_17,3.59283240792
199,2016-09-17T00:08:31.628400Z,3.354855299,3.30287027359,MAD,8.0,1970_01_01t00_00_17,3.77501397673
200,2016-09-17T08:56:17.858400Z,3.33149242401,3.30287027359,MAD,8.0,1970_01_01t00_00_17,4.46366491191
201,2016-09-17T08:56:30.978400Z,4.19823122025,3.30287027359,MAD,8.0,1970_01_01t00_00_17,4.14851116261
202,2016-09-17T09:27:59.668400Z,3.45682621002,3.30287027359,MAD,8.0,1970_01_01t00_00_17,5.71569855306
203,2016-09-18T09:28:19.398400Z,3.41969752312,3.31817865372,MAD,8.0,1970_01_01t00_00_17,3.7049114387
204,2016-09-18T09:57:05.038400Z,3.52228975296,3.31817865372,MAD,8.0,1970_01_01t00_00_17,3.66492945004
205,2016-09-18T14:32:05.528400Z,3.50104236603,3.31817865372,MAD,8.0,1970_01_01t00_00_17,3.18530598936
206,2016-09-19T09:18:52.578400Z,3.18723106384,3.12901139259,MAD,8.0,1970_01_01t00_00_17,3.6551165423
207,2016-09-19T10:37:46.678400Z,3.38267159462,3.12901139259,MAD,8.0,1970_01_01t00_00_17,3.09773096289
208,2016-09-19T10:58:49.978400Z,3.1805665493,3.12901139259,MAD,8.0,1970_01_01t00_00_17,4.56610502079
209,2016-09-19T13:14:30.408400Z,3.15568423271,3.12901139259,MAD,8.0,1970_01_01t00_00_17,8.25962359353
210,2016-09-19T13:32:19.088400Z,3.29007172585,3.12901139259,MAD,8.0,1970_01_01t00_00_17,4.49625347999
211,2016-09-19T18:06:38.428400Z,3.17601490021,3.12901139259,MAD,8.0,1970_01_01t00_00_17,3.29266751772
212,2016-09-20T02:44:09.798400Z,3.42817640305,3.09660434723,MAD,8.0,1970_01_01t00_00_17,3.06541920653
